epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,41.9681,0.56419,1.18656,1.04152,0.93205,0.80093,0.8626,0.75591,0.9068,0.81073,1.18976,0.00032155,0.00032155,0.00032155
43,42.7024,0.53669,1.17739,1.04897,0.91522,0.80326,0.8624,0.80035,0.82936,0.82876,1.10307,0.000314051,0.000314051,0.000314051
44,43.4438,0.67679,1.21913,1.07865,0.93196,0.82573,0.87792,0.7526,0.88882,0.76182,1.17607,0.00030649,0.00030649,0.00030649
45,44.1477,0.48953,1.10242,1.01827,0.91023,0.84398,0.8834,0.75289,0.90112,0.777,1.22884,0.000298877,0.000298877,0.000298877
46,44.9054,0.51734,1.19171,1.02014,0.69216,0.85606,0.88469,0.74145,0.93139,0.76845,1.31879,0.000291218,0.000291218,0.000291218
47,45.622,0.45556,1.18887,1.00154,0.92639,0.74242,0.87955,0.74626,0.94129,0.78795,1.32261,0.00028352,0.00028352,0.00028352
48,46.3139,0.49938,1.14315,1.03385,0.87096,0.83333,0.89425,0.77757,0.81938,0.72503,1.08941,0.000275792,0.000275792,0.000275792
49,47.0216,0.42635,1.02935,0.99491,0.93083,0.84665,0.907,0.79194,0.75592,0.66679,0.98821,0.000268041,0.000268041,0.000268041
50,47.7215,0.46585,0.98552,1.02579,0.95007,0.84218,0.90717,0.80664,0.66036,0.64126,0.90175,0.000260274,0.000260274,0.000260274
51,48.4239,0.52559,1.10085,1.04259,0.96475,0.83884,0.90893,0.84298,0.61124,0.62192,0.87771,0.0002525,0.0002525,0.0002525
52,49.1506,0.49106,1.036,1.03738,0.9511,0.83543,0.90336,0.84119,0.6329,0.58773,0.93043,0.000244726,0.000244726,0.000244726
53,49.8578,0.4086,0.97545,0.96733,0.94919,0.84262,0.91249,0.83871,0.68968,0.61484,0.97396,0.000236959,0.000236959,0.000236959
54,50.5761,0.43883,0.98037,1.03446,0.94646,0.84342,0.91154,0.81826,0.71848,0.65203,0.98391,0.000229208,0.000229208,0.000229208
55,51.2766,0.41942,1.00846,0.9875,0.94525,0.84359,0.91329,0.84633,0.66538,0.63787,0.94195,0.00022148,0.00022148,0.00022148
56,52.0428,0.46292,1.06699,1.01094,0.93902,0.83911,0.89854,0.84723,0.58267,0.58386,0.88486,0.000213782,0.000213782,0.000213782
57,52.725,0.47859,0.94365,0.9856,0.93594,0.83953,0.89889,0.84265,0.63119,0.60797,0.91009,0.000206123,0.000206123,0.000206123
58,53.5181,0.43635,0.92254,0.98786,0.94159,0.8389,0.89445,0.80864,0.74261,0.61537,0.97029,0.00019851,0.00019851,0.00019851
59,54.181,0.43597,0.9578,0.99336,0.95038,0.83759,0.89496,0.80796,0.75536,0.62732,0.99748,0.000190949,0.000190949,0.000190949
60,54.8869,0.3929,0.84747,0.98089,0.94848,0.8366,0.90295,0.85835,0.61526,0.63443,0.92271,0.00018345,0.00018345,0.00018345
61,55.6022,0.3608,0.85084,0.92321,0.94621,0.83668,0.90181,0.86445,0.55633,0.62142,0.88883,0.000176018,0.000176018,0.000176018
