epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,161.807,0.5157,1.2926,0.45335,0.95037,0.86616,0.90274,0.71274,2.6677,2.76586,0.67259,7.72547e-05,7.72547e-05,7.72547e-05
40,165.776,0.69748,1.95569,0.47592,1,0.89899,0.9454,0.74672,2.74673,2.86552,0.68286,7.61488e-05,7.61488e-05,7.61488e-05
41,169.722,0.60025,2.06806,0.47881,0.9853,0.92761,0.9484,0.68162,2.99284,3.00791,0.75444,7.5025e-05,7.5025e-05,7.5025e-05
42,173.845,0.58371,1.37532,0.45995,0.96335,0.92861,0.94255,0.64821,3.28036,3.0498,0.82522,7.38841e-05,7.38841e-05,7.38841e-05
43,178.418,0.52501,1.36237,0.44416,0.91169,0.93939,0.94909,0.68813,3.06459,2.92671,0.76176,7.27268e-05,7.27268e-05,7.27268e-05
44,182.365,0.55769,1.43082,0.44751,0.90422,0.94949,0.92711,0.6869,2.96852,2.97143,0.73175,7.1554e-05,7.1554e-05,7.1554e-05
45,186.287,0.47116,1.1337,0.43922,0.92045,0.9697,0.94831,0.70665,2.81457,2.89221,0.69176,7.03665e-05,7.03665e-05,7.03665e-05
46,190.278,0.48037,1.49202,0.44791,0.94318,0.94949,0.9702,0.78646,2.33329,2.31326,0.60963,6.9165e-05,6.9165e-05,6.9165e-05
47,194.835,0.50889,1.34352,0.44767,0.95619,0.92929,0.9526,0.7872,2.23577,2.21855,0.59778,6.79505e-05,6.79505e-05,6.79505e-05
48,199.447,0.58768,1.53,0.45752,1,0.92929,0.9601,0.78148,2.21187,2.15185,0.59503,6.67237e-05,6.67237e-05,6.67237e-05
49,203.354,0.63663,1.51028,0.46038,1,0.90909,0.95045,0.78209,2.26444,2.27708,0.59821,6.54854e-05,6.54854e-05,6.54854e-05
50,207.296,0.44042,1.01689,0.44214,0.98485,0.92929,0.95217,0.77254,2.4673,2.47712,0.62366,6.42366e-05,6.42366e-05,6.42366e-05
51,211.212,0.45824,1.29155,0.44053,0.98032,0.92849,0.94796,0.74092,2.59481,2.61718,0.64415,6.2978e-05,6.2978e-05,6.2978e-05
52,215.439,0.59687,1.37547,0.47593,0.97562,0.93616,0.95175,0.7361,2.66324,2.91562,0.65576,6.17106e-05,6.17106e-05,6.17106e-05
