epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,144.589,0.80797,0.48134,0.94569,0.96477,0.98441,0.99187,0.84173,0.81851,0.4385,0.92439,0.000643101,0.000643101,0.000643101
43,147.881,0.78027,0.4777,0.94383,0.95318,0.97832,0.99186,0.8296,0.8618,0.44472,0.9339,0.000628101,0.000628101,0.000628101
44,151.172,0.77355,0.4762,0.94052,0.95278,0.97907,0.99187,0.842,0.84162,0.43408,0.93526,0.000612981,0.000612981,0.000612981
45,154.411,0.80583,0.47078,0.93415,0.96518,0.97921,0.99267,0.8371,0.83051,0.41478,0.93083,0.000597754,0.000597754,0.000597754
46,157.699,0.73614,0.44076,0.91383,0.97644,0.98598,0.99467,0.82325,0.90279,0.4191,0.95307,0.000582435,0.000582435,0.000582435
47,160.939,0.76361,0.46269,0.92067,0.97362,0.98615,0.99441,0.83733,0.85874,0.41313,0.9356,0.00056704,0.00056704,0.00056704
48,164.203,0.71609,0.43861,0.89882,0.97495,0.98427,0.99437,0.84194,0.81731,0.40201,0.9283,0.000551584,0.000551584,0.000551584
49,167.437,0.75542,0.46747,0.93974,0.97389,0.9855,0.9948,0.82229,0.81557,0.38757,0.92974,0.000536081,0.000536081,0.000536081
50,170.982,0.75756,0.46508,0.92235,0.97292,0.98397,0.99476,0.79967,0.85035,0.39196,0.93623,0.000520548,0.000520548,0.000520548
51,174.264,0.76629,0.44722,0.92763,0.9704,0.98394,0.99433,0.81315,0.80542,0.38115,0.92603,0.000505,0.000505,0.000505
52,177.824,0.74655,0.42982,0.91968,0.97248,0.9853,0.99428,0.82647,0.76902,0.37535,0.92045,0.000489452,0.000489452,0.000489452
53,181.144,0.73858,0.43341,0.92332,0.97596,0.9859,0.99435,0.84391,0.74252,0.3663,0.91119,0.000473919,0.000473919,0.000473919
54,184.701,0.71413,0.41763,0.90775,0.97824,0.98708,0.99418,0.84587,0.77184,0.37016,0.90984,0.000458416,0.000458416,0.000458416
55,188.225,0.74003,0.4305,0.92525,0.97687,0.98588,0.99463,0.84159,0.782,0.37257,0.91247,0.00044296,0.00044296,0.00044296
56,191.473,0.72307,0.41845,0.89396,0.97744,0.98522,0.99467,0.85737,0.75306,0.37325,0.90908,0.000427565,0.000427565,0.000427565
57,194.973,0.73061,0.42693,0.92071,0.9814,0.98228,0.99409,0.85934,0.69584,0.376,0.90118,0.000412246,0.000412246,0.000412246
58,198.524,0.7225,0.41932,0.91783,0.97916,0.98324,0.99413,0.85747,0.68294,0.37196,0.89861,0.000397019,0.000397019,0.000397019
59,201.717,0.72775,0.42395,0.91398,0.9822,0.97991,0.99433,0.8607,0.70731,0.37329,0.89986,0.000381899,0.000381899,0.000381899
60,205.245,0.71652,0.42057,0.91545,0.98025,0.97804,0.99277,0.85301,0.76958,0.37762,0.90859,0.000366899,0.000366899,0.000366899
61,208.524,0.68755,0.40659,0.90298,0.98119,0.97805,0.99281,0.84375,0.81761,0.38528,0.91519,0.000352037,0.000352037,0.000352037
62,212.037,0.69491,0.41346,0.90211,0.98117,0.98074,0.99259,0.8388,0.83022,0.37833,0.91704,0.000337325,0.000337325,0.000337325
63,215.36,0.70251,0.41331,0.91268,0.97962,0.9832,0.99278,0.82345,0.88803,0.38162,0.93098,0.000322778,0.000322778,0.000322778
64,218.632,0.71191,0.42622,0.91667,0.97753,0.98805,0.9941,0.81878,0.93094,0.38342,0.94054,0.000308412,0.000308412,0.000308412
65,221.888,0.71396,0.40837,0.90976,0.97533,0.98889,0.99381,0.82657,0.87743,0.37435,0.92983,0.000294239,0.000294239,0.000294239
66,225.157,0.67672,0.39405,0.89764,0.97493,0.98888,0.99371,0.84174,0.80391,0.35882,0.91379,0.000280275,0.000280275,0.000280275
67,228.453,0.65999,0.38393,0.89118,0.97807,0.98737,0.99385,0.85831,0.74719,0.34995,0.90212,0.000266532,0.000266532,0.000266532
68,231.714,0.6717,0.39389,0.90217,0.97972,0.98752,0.99388,0.85774,0.72786,0.34285,0.89844,0.000253024,0.000253024,0.000253024
69,234.963,0.69568,0.39545,0.90956,0.97793,0.99113,0.99408,0.84894,0.75764,0.34688,0.90352,0.000239766,0.000239766,0.000239766
70,238.249,0.70462,0.41173,0.90511,0.97827,0.99128,0.9941,0.85135,0.74953,0.34872,0.90332,0.000226769,0.000226769,0.000226769
71,241.468,0.69493,0.39658,0.90339,0.97539,0.9924,0.9943,0.86199,0.71375,0.34455,0.89823,0.000214046,0.000214046,0.000214046
72,245.208,0.67238,0.38701,0.90139,0.97403,0.99253,0.99436,0.8663,0.70068,0.34124,0.89641,0.000201611,0.000201611,0.000201611
73,248.787,0.65314,0.39383,0.8931,0.97655,0.98958,0.99453,0.8686,0.71324,0.34205,0.89887,0.000189475,0.000189475,0.000189475
74,252.359,0.66405,0.38747,0.88609,0.97817,0.98994,0.9944,0.86049,0.7479,0.34218,0.9049,0.000177651,0.000177651,0.000177651
75,255.614,0.67592,0.39298,0.90292,0.977,0.99049,0.99441,0.86084,0.74512,0.33802,0.90503,0.000166149,0.000166149,0.000166149
76,258.856,0.67853,0.39119,0.90663,0.97855,0.9905,0.99425,0.866,0.71595,0.33099,0.90045,0.000154982,0.000154982,0.000154982
77,262.082,0.64102,0.37063,0.88979,0.97989,0.99051,0.99373,0.87596,0.6798,0.32852,0.89424,0.000144161,0.000144161,0.000144161
78,265.632,0.63918,0.36594,0.88304,0.98091,0.99145,0.99358,0.87384,0.65971,0.32674,0.89083,0.000133695,0.000133695,0.000133695
79,269.005,0.64021,0.3718,0.88444,0.98172,0.99146,0.99412,0.87469,0.67263,0.32851,0.8915,0.000123596,0.000123596,0.000123596
80,272.292,0.66175,0.37272,0.88514,0.98335,0.99011,0.99432,0.86616,0.70504,0.33369,0.89474,0.000113873,0.000113873,0.000113873
81,275.65,0.67778,0.38369,0.91362,0.98472,0.98907,0.99443,0.85457,0.75853,0.3426,0.90227,0.000104537,0.000104537,0.000104537
82,279.249,0.65382,0.37211,0.88755,0.98386,0.9887,0.99453,0.84455,0.81323,0.35216,0.91166,9.55951e-05,9.55951e-05,9.55951e-05
83,282.683,0.68705,0.38607,0.91158,0.98305,0.9887,0.99477,0.83961,0.84652,0.35422,0.9187,8.70577e-05,8.70577e-05,8.70577e-05
