epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,180.673,0.90321,1.14654,1.39808,0.46677,0.94444,0.78213,0.53287,1.59719,2.33191,2.04829,0.000414222,0.000414222,0.000414222
43,184.867,0.78301,1.04046,1.33158,0.73648,0.72475,0.8235,0.62306,1.38798,2.54741,1.76589,0.000410262,0.000410262,0.000410262
44,189.077,0.88444,1.19542,1.41995,0.59132,0.88114,0.84847,0.62164,1.42614,1.39933,1.6988,0.000406234,0.000406234,0.000406234
45,193.281,0.87028,1.1135,1.38884,0.62749,0.74747,0.83658,0.58283,1.58166,1.41982,1.92767,0.000402138,0.000402138,0.000402138
46,197.461,0.89466,1.0854,1.36193,0.77061,0.62399,0.81604,0.57281,1.61333,1.5649,1.90575,0.000397977,0.000397977,0.000397977
47,201.578,0.90685,1.17939,1.42884,0.47787,0.81818,0.80387,0.65268,1.37055,1.52959,1.60693,0.000393752,0.000393752,0.000393752
48,206.134,0.84269,1.07797,1.38901,0.60291,0.69697,0.80914,0.6437,1.48085,1.62475,1.78832,0.000389464,0.000389464,0.000389464
49,210.306,0.81735,1.00419,1.24459,0.61772,0.78788,0.80613,0.52577,1.90015,1.58588,2.58546,0.000385117,0.000385117,0.000385117
50,214.419,0.75003,1.06569,1.3293,0.80958,0.78788,0.80702,0.53333,1.90514,1.33268,2.69674,0.000380712,0.000380712,0.000380712
51,218.534,0.86565,1.12406,1.34396,0.86814,0.78788,0.81317,0.54881,1.82636,1.11338,2.51612,0.00037625,0.00037625,0.00037625
52,222.961,0.8354,1.01783,1.29312,0.77316,0.84579,0.86375,0.58588,1.65181,1.05233,2.08131,0.000371734,0.000371734,0.000371734
53,227.157,0.86364,0.98331,1.42316,0.59175,0.89899,0.82738,0.65816,1.25682,1.37111,1.39889,0.000367166,0.000367166,0.000367166
54,231.688,0.88454,1.05087,1.29722,0.59406,0.62692,0.5899,0.49535,1.23783,1.6648,1.40717,0.000362547,0.000362547,0.000362547
55,235.849,0.8144,1.08048,1.26745,0.61569,0.62589,0.60768,0.48463,1.19217,1.83839,1.30345,0.00035788,0.00035788,0.00035788
56,239.987,0.76914,0.84558,1.30069,0.46276,0.66219,0.64702,0.52688,1.22273,2.0222,1.29364,0.000353167,0.000353167,0.000353167
57,244.134,0.83168,1.00706,1.31775,0.58949,0.74242,0.76674,0.59791,1.28609,1.65179,1.35857,0.00034841,0.00034841,0.00034841
58,248.357,0.86738,0.97084,1.3093,0.77292,0.81528,0.83916,0.69377,1.09509,1.10822,1.27603,0.000343611,0.000343611,0.000343611
59,253.163,0.69438,0.87745,1.15468,0.74585,0.81601,0.84889,0.67224,1.30272,1.10374,1.44409,0.000338772,0.000338772,0.000338772
60,257.176,0.82568,0.953,1.27482,0.82023,0.80632,0.8505,0.68592,1.2975,1.0223,1.46628,0.000333894,0.000333894,0.000333894
