epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,253.62,0.56369,0.59427,1.01593,0.93385,0.89159,0.94591,0.80955,0.69344,0.53206,0.86962,0.000715761,0.000715761,0.000715761
56,257.872,0.58479,0.62862,1.01956,0.89411,0.92408,0.95055,0.85464,0.53085,0.52932,0.79343,0.000706335,0.000706335,0.000706335
57,262.936,0.62515,0.65369,1.03677,0.86849,0.9188,0.95147,0.8174,0.60901,0.62999,0.82562,0.00069682,0.00069682,0.00069682
58,267.41,0.58273,0.63645,1.01765,0.93545,0.88446,0.94083,0.8355,0.59581,0.46562,0.82368,0.000687222,0.000687222,0.000687222
59,271.457,0.55443,0.61362,0.99798,0.90946,0.91659,0.94711,0.86552,0.54329,0.45647,0.77715,0.000677543,0.000677543,0.000677543
60,275.795,0.56777,0.60207,1.01088,0.92604,0.9041,0.94322,0.86004,0.55177,0.4394,0.7972,0.000667789,0.000667789,0.000667789
61,280.371,0.53868,0.59334,0.99471,0.92253,0.91014,0.94765,0.8374,0.61406,0.45646,0.83128,0.000657963,0.000657963,0.000657963
62,285.035,0.57511,0.65416,1.02184,0.93313,0.90328,0.94253,0.81721,0.61653,0.45287,0.84532,0.000648071,0.000648071,0.000648071
63,289.472,0.56242,0.60497,1.00547,0.95459,0.89552,0.94778,0.84893,0.60514,0.4201,0.82242,0.000638115,0.000638115,0.000638115
64,294.328,0.54644,0.61146,1.01449,0.95677,0.89496,0.95464,0.84348,0.58042,0.44452,0.80474,0.000628101,0.000628101,0.000628101
65,298.647,0.56409,0.59585,1.00269,0.95218,0.89871,0.94866,0.78163,0.76826,0.52683,0.97847,0.000618034,0.000618034,0.000618034
66,303.008,0.58492,0.61181,1.01322,0.93333,0.92284,0.95581,0.84125,0.59767,0.44665,0.826,0.000607916,0.000607916,0.000607916
67,307.821,0.55149,0.56047,1.00563,0.92123,0.93418,0.95257,0.87321,0.50598,0.41623,0.75609,0.000597754,0.000597754,0.000597754
68,312.353,0.5192,0.55367,1.00443,0.93397,0.90163,0.95323,0.8701,0.509,0.41166,0.75319,0.000587551,0.000587551,0.000587551
69,316.903,0.55631,0.60208,1.01679,0.90466,0.92902,0.96076,0.884,0.47042,0.38765,0.73036,0.000577311,0.000577311,0.000577311
70,321.568,0.55951,0.56954,1.00713,0.90919,0.93815,0.96024,0.87287,0.49448,0.45913,0.73528,0.00056704,0.00056704,0.00056704
71,326.048,0.51796,0.5403,0.98708,0.92122,0.92934,0.96021,0.88269,0.52442,0.41395,0.74631,0.000556742,0.000556742,0.000556742
72,331.397,0.554,0.54216,1.00238,0.96853,0.90484,0.96882,0.87959,0.55002,0.38366,0.77885,0.000546421,0.000546421,0.000546421
73,338.445,0.54613,0.53775,0.9889,0.97367,0.90544,0.9727,0.86705,0.56194,0.39123,0.78613,0.000536081,0.000536081,0.000536081
74,343.735,0.54081,0.53767,0.99769,0.9228,0.93009,0.97446,0.88531,0.51334,0.37577,0.77371,0.000525728,0.000525728,0.000525728
75,348.11,0.47324,0.49838,0.97144,0.95105,0.92912,0.97356,0.89209,0.48215,0.38845,0.75506,0.000515366,0.000515366,0.000515366
76,352.793,0.47978,0.49817,0.96817,0.951,0.92145,0.97258,0.89866,0.48612,0.37498,0.73362,0.000505,0.000505,0.000505
77,357.332,0.51604,0.51198,0.99075,0.94387,0.92244,0.96542,0.88769,0.48771,0.37573,0.73952,0.000494634,0.000494634,0.000494634
78,363.195,0.49608,0.5413,0.97362,0.93062,0.92186,0.96782,0.88937,0.486,0.39355,0.73134,0.000484272,0.000484272,0.000484272
79,368.58,0.50992,0.52922,0.97792,0.93355,0.92479,0.97264,0.87321,0.5183,0.35803,0.74781,0.000473919,0.000473919,0.000473919
80,372.771,0.49891,0.51597,0.97597,0.91776,0.95188,0.98077,0.89866,0.44426,0.33207,0.71012,0.000463579,0.000463579,0.000463579
81,377.222,0.47692,0.50277,0.96959,0.92705,0.96365,0.97774,0.91328,0.42528,0.33796,0.70192,0.000453258,0.000453258,0.000453258
82,381.551,0.46766,0.47687,0.98411,0.94695,0.93137,0.97656,0.888,0.51048,0.37326,0.74291,0.00044296,0.00044296,0.00044296
83,386.455,0.45556,0.45793,0.9487,0.93512,0.93145,0.97173,0.87515,0.52376,0.36307,0.76416,0.000432689,0.000432689,0.000432689
84,390.842,0.48671,0.48814,0.96488,0.9203,0.94223,0.97714,0.88325,0.52735,0.37765,0.77735,0.000422449,0.000422449,0.000422449
85,395.656,0.45918,0.48602,0.95661,0.93667,0.91936,0.97655,0.89779,0.48437,0.38724,0.75003,0.000412246,0.000412246,0.000412246
86,399.926,0.49095,0.48429,0.97709,0.93363,0.94064,0.97738,0.9041,0.45126,0.33994,0.72594,0.000402084,0.000402084,0.000402084
87,404.65,0.47517,0.49638,0.95523,0.94265,0.9346,0.98291,0.90357,0.44348,0.34243,0.73024,0.000391966,0.000391966,0.000391966
88,409.594,0.49,0.47485,0.98293,0.94269,0.96144,0.98512,0.90475,0.43398,0.33952,0.72445,0.000381899,0.000381899,0.000381899
89,413.826,0.48258,0.47274,0.97137,0.95288,0.95113,0.9838,0.91708,0.43351,0.33374,0.71431,0.000371885,0.000371885,0.000371885
90,418.424,0.49097,0.4989,0.97527,0.94499,0.95601,0.98321,0.91739,0.4386,0.31232,0.71642,0.000361929,0.000361929,0.000361929
91,422.993,0.4788,0.47619,0.97057,0.93931,0.95375,0.98455,0.89542,0.43496,0.31087,0.73696,0.000352037,0.000352037,0.000352037
92,428.049,0.47176,0.47934,0.95773,0.92074,0.9717,0.9874,0.9114,0.43316,0.31903,0.7281,0.000342211,0.000342211,0.000342211
93,432.827,0.47301,0.46107,0.96587,0.95095,0.94873,0.98702,0.92226,0.40861,0.30657,0.70096,0.000332457,0.000332457,0.000332457
94,437.103,0.43699,0.4637,0.95311,0.95289,0.95274,0.98217,0.92954,0.38017,0.30391,0.6801,0.000322778,0.000322778,0.000322778
95,441.241,0.45024,0.43697,0.96037,0.96422,0.94389,0.98202,0.92104,0.399,0.33913,0.70039,0.00031318,0.00031318,0.00031318
96,446.161,0.44055,0.43801,0.96813,0.93624,0.95725,0.9811,0.9125,0.39902,0.34025,0.6993,0.000303665,0.000303665,0.000303665
97,451.447,0.44571,0.46933,0.95597,0.9633,0.94231,0.98219,0.90738,0.43544,0.326,0.71847,0.000294239,0.000294239,0.000294239
98,456.063,0.47258,0.46718,0.97243,0.95714,0.9519,0.98481,0.91702,0.45516,0.31768,0.72832,0.000284906,0.000284906,0.000284906
99,460.412,0.4453,0.47924,0.97257,0.94334,0.96204,0.98672,0.91648,0.4537,0.32619,0.72761,0.000275668,0.000275668,0.000275668
100,465.137,0.45116,0.46287,0.96906,0.92465,0.94577,0.98481,0.91509,0.43579,0.3253,0.71331,0.000266532,0.000266532,0.000266532
101,469.485,0.44301,0.44578,0.96387,0.92773,0.96485,0.98524,0.90566,0.39874,0.308,0.69759,0.0002575,0.0002575,0.0002575
102,474.245,0.40828,0.42274,0.94306,0.94738,0.94192,0.98337,0.92135,0.378,0.28613,0.68586,0.000248577,0.000248577,0.000248577
