epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,630.773,0.69629,10.7683,0.44879,0,0,0,0,0,255.169,0,0.00031685,0.00031685,0.00031685
39,649.983,1.33189,7.59595,0.99561,0,0,0,0,0,255.169,0,0.0003119,0.0003119,0.0003119
40,666.546,1.618,7.3867,0.98971,0,0,0,0,0,255.169,0,0.00030695,0.00030695,0.00030695
41,683.115,1.60789,7.7072,0.95154,0,0,0,0,0,255.169,0,0.000302,0.000302,0.000302
42,699.321,0.65675,10.5834,0.58671,0,0,0,0,0,255.169,0,0.00029705,0.00029705,0.00029705
43,718.394,2.478,4.30823,1.70531,0,0,0,0,0,255.169,0,0.0002921,0.0002921,0.0002921
44,734.837,2.29404,4.04972,1.43459,0,0,0,0,0,255.169,0,0.00028715,0.00028715,0.00028715
45,751.598,0.72099,12.7632,0.54509,0,0,0,0,0,255.169,0,0.0002822,0.0002822,0.0002822
46,767.772,0.735,10.8047,0.52899,0,0,0,0,0,255.169,0,0.00027725,0.00027725,0.00027725
47,785.618,1.74867,4.9336,1.55555,0,0,0,0,0,255.169,0,0.0002723,0.0002723,0.0002723
48,802.135,2.25076,8.84693,1.77686,0,0,0,0,0,28.1167,0,0.00026735,0.00026735,0.00026735
49,818.298,0.9865,8.22452,1.01201,0,0,0,0,0,28.1167,0,0.0002624,0.0002624,0.0002624
50,835.602,1.40947,6.9057,0.99015,0,0,0,0,0,28.1167,0,0.00025745,0.00025745,0.00025745
51,855.098,0.46706,9.69856,0.45117,0,0,0,0,0,28.1167,0,0.0002525,0.0002525,0.0002525
52,871.81,1.52843,7.21699,0.95025,0,0,0,0,0,28.1167,0,0.00024755,0.00024755,0.00024755
53,888.054,1.66515,7.38196,1.08467,0,0,0,0,0,28.1167,0,0.0002426,0.0002426,0.0002426
54,908.009,2.87412,5.28547,1.50684,0,0,0,0,0,28.1167,0,0.00023765,0.00023765,0.00023765
55,925.455,0.62491,9.65342,0.45549,0,0,0,0,0,28.1167,0,0.0002327,0.0002327,0.0002327
56,941.885,0.84037,9.67987,0.51242,0,0,0,0,0,28.1167,0,0.00022775,0.00022775,0.00022775
57,958.069,1.19361,7.14068,0.9965,0,0,0,0,0,28.1167,0,0.0002228,0.0002228,0.0002228
58,974.547,1.90935,5.25255,1.53436,0,0,0,0,0,28.1167,0,0.00021785,0.00021785,0.00021785
59,991.327,1.91474,8.81846,1.54366,0,0,0,0,0,11.0592,0,0.0002129,0.0002129,0.0002129
60,1008.29,1.39053,6.40165,0.95426,0,0,0,0,0,11.0592,0,0.00020795,0.00020795,0.00020795
61,1027.99,1.32829,6.89483,0.98267,0,0,0,0,0,11.0592,0,0.000203,0.000203,0.000203
62,1046.35,1.36722,6.78283,1.03325,0,0,0,0,0,11.0592,0,0.00019805,0.00019805,0.00019805
63,1062.75,1.35005,7.42288,0.98838,0,0,0,0,0,11.0592,0,0.0001931,0.0001931,0.0001931
64,1079.6,1.93017,6.52244,0.91003,0,0,0,0,0,11.0592,0,0.00018815,0.00018815,0.00018815
65,1096.18,0,11.2974,0,0,0,0,0,0,11.0592,0,0.0001832,0.0001832,0.0001832
66,1112.54,0.64367,8.86068,0.54374,0,0,0,0,0,11.0592,0,0.00017825,0.00017825,0.00017825
67,1129.28,0.62189,9.31053,0.52772,0,0,0,0,0,11.0592,0,0.0001733,0.0001733,0.0001733
68,1148.94,1.48899,6.30716,0.78234,0,0,0,0,0,11.0592,0,0.00016835,0.00016835,0.00016835
69,1165.85,1.46384,7.32698,0.98145,0,0,0,0,0,9.48772,0,0.0001634,0.0001634,0.0001634
70,1182.07,1.7269,6.09454,0.89921,0,0,0,0,0,9.48772,0,0.00015845,0.00015845,0.00015845
71,1198.28,1.34539,5.94776,0.88546,0,0,0,0,0,9.48772,0,0.0001535,0.0001535,0.0001535
72,1214.88,1.58766,4.35101,1.40302,0,0,0,0,0,9.48772,0,0.00014855,0.00014855,0.00014855
73,1231.5,0.60292,8.25215,0.39631,0,0,0,0,0,9.48772,0,0.0001436,0.0001436,0.0001436
74,1247.54,1.17195,6.45497,0.98585,0,0,0,0,0,9.48772,0,0.00013865,0.00013865,0.00013865
75,1263.66,1.483,5.85613,0.80705,0,0,0,0,0,9.48772,0,0.0001337,0.0001337,0.0001337
76,1280.19,1.27755,5.87118,0.91393,0,0,0,0,0,9.48772,0,0.00012875,0.00012875,0.00012875
77,1296.45,0.69161,8.5271,0.54499,0,0,0,0,0,9.48772,0,0.0001238,0.0001238,0.0001238
78,1312.99,1.93279,4.40295,1.31964,0,0,0,0,0,9.48772,0,0.00011885,0.00011885,0.00011885
79,1329.04,0.62239,8.29775,0.39157,0,0,0,0,0,9.48772,0,0.0001139,0.0001139,0.0001139
80,1345.58,0.83237,8.13721,0.39639,0,0,0,0,0,8.61702,0,0.00010895,0.00010895,0.00010895
81,1362.26,0.82227,7.92189,0.42074,0,0,0,0,0,8.61702,0,0.000104,0.000104,0.000104
82,1378.75,1.48922,5.75249,0.82835,0,0,0,0,0,8.61702,0,9.905e-05,9.905e-05,9.905e-05
83,1395.06,0.48168,7.83879,0.37454,0,0,0,0,0,8.61702,0,9.41e-05,9.41e-05,9.41e-05
84,1411.7,2.08828,3.25616,1.33473,0,0,0,0,0,8.61702,0,8.915e-05,8.915e-05,8.915e-05
85,1427.67,2.00343,3.73025,1.20871,0,0,0,0,0,8.61702,0,8.42e-05,8.42e-05,8.42e-05
86,1444.46,0.51829,7.74859,0.36474,0,0,0,0,0,8.61702,0,7.925e-05,7.925e-05,7.925e-05
87,1460.62,1.95617,7.55655,1.21194,0,0,0,0,0,8.61702,0,7.43e-05,7.43e-05,7.43e-05
88,1478.23,1.5392,4.82677,1.30805,0,0,0,0,0,8.61702,0,6.935e-05,6.935e-05,6.935e-05
89,1494.38,2.32083,3.23005,1.23752,0,0,0,0,0,8.61702,0,6.44e-05,6.44e-05,6.44e-05
90,1510.83,0.77362,7.85189,0.38309,0,0,0,0,0,8.61702,0,5.945e-05,5.945e-05,5.945e-05
91,1527.55,0.54228,7.58875,0.40321,0,0,0,0,0,8.38431,0,5.45e-05,5.45e-05,5.45e-05
92,1543.67,0.70098,7.65389,0.36638,0,0,0,0,0,8.38431,0,4.955e-05,4.955e-05,4.955e-05
93,1560.22,0.48052,7.49023,0.37723,0,0,0,0,0,8.38431,0,4.46e-05,4.46e-05,4.46e-05
94,1576.4,0.57941,7.56661,0.44417,0,0,0,0,0,8.38431,0,3.965e-05,3.965e-05,3.965e-05
95,1593.29,0.48347,7.63004,0.43577,0,0,0,0,0,8.38431,0,3.47e-05,3.47e-05,3.47e-05
96,1609.56,0.55127,7.55183,0.374,0,0,0,0,0,8.38431,0,2.975e-05,2.975e-05,2.975e-05
97,1626.48,0.57475,7.72573,0.50441,0,0,0,0,0,8.38431,0,2.48e-05,2.48e-05,2.48e-05
98,1642.48,0.51918,7.69427,0.47687,0,0,0,0,0,8.38431,0,1.985e-05,1.985e-05,1.985e-05
99,1658.83,0.66588,7.77982,0.37941,0,0,0,0,0,8.38431,0,1.49e-05,1.49e-05,1.49e-05
100,1676.82,0.51462,7.51357,0.41083,0,0,0,0,0,8.38431,0,9.95e-06,9.95e-06,9.95e-06
