epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,348.371,0.77105,0.87383,1.21693,0.58873,0.39899,0.71142,0.43639,1.77564,4.46791,2.71208,0.000914405,0.000914405,0.000914405
40,358.203,0.83156,1.01129,1.3002,0.93894,0.7397,0.84788,0.61403,1.34827,1.33671,2.26171,0.000909984,0.000909984,0.000909984
41,365.174,0.80385,0.88883,1.26599,0.8824,0.78788,0.84416,0.67016,1.16078,1.47418,1.72347,0.000905463,0.000905463,0.000905463
42,373.701,0.81414,0.96268,1.2589,0.92038,0.83333,0.85608,0.67829,1.24393,2.67818,1.75307,0.000900844,0.000900844,0.000900844
43,383.554,0.81709,0.85448,1.24487,0.76125,0.84826,0.82067,0.64784,1.14814,5.02688,1.68242,0.000896127,0.000896127,0.000896127
44,392.846,0.78978,0.95878,1.26006,0.55002,0.62121,0.72791,0.41442,1.84699,2.52685,2.60484,0.000891313,0.000891313,0.000891313
45,405.994,0.7075,0.87456,1.1598,0.65515,0.40945,0.53744,0.18868,2.74423,4.84003,3.88348,0.000886404,0.000886404,0.000886404
46,415.764,0.80145,0.95574,1.25264,0.14481,0.7197,0.46374,0.14127,2.68674,6.02373,3.69964,0.000881401,0.000881401,0.000881401
47,426.479,0.83283,0.95779,1.25135,0.12587,0.74278,0.49193,0.08962,3.26354,5.51913,4.6034,0.000876305,0.000876305,0.000876305
48,438.846,0.74512,0.87626,1.20128,0.71686,0.68888,0.81097,0.56309,1.37753,2.6592,1.88455,0.000871117,0.000871117,0.000871117
49,443.414,0.74508,0.80235,1.17752,0.78915,0.75699,0.82451,0.684,0.94165,1.8053,1.36212,0.000865839,0.000865839,0.000865839
50,454.911,0.72863,0.78076,1.13491,0.91399,0.76715,0.84144,0.68205,1.01329,1.08651,1.47876,0.000860473,0.000860473,0.000860473
51,463.104,0.61939,0.7846,1.16081,0.80898,0.75376,0.86666,0.72791,1.05252,0.91178,1.64492,0.000855018,0.000855018,0.000855018
52,473.357,0.79941,0.97011,1.21542,0.92888,0.78761,0.8849,0.71673,1.11875,0.88112,1.60563,0.000849477,0.000849477,0.000849477
53,482.626,0.71681,0.79598,1.21605,0.94435,0.78788,0.87122,0.72078,1.08737,0.8376,1.58068,0.000843851,0.000843851,0.000843851
54,492.935,0.72888,0.79048,1.20644,0.94878,0.78788,0.84376,0.73788,0.97607,1.10387,1.5093,0.000838141,0.000838141,0.000838141
55,500.784,0.73274,0.98723,1.19812,0.84876,0.80808,0.83587,0.74398,1.00663,1.64826,1.52681,0.000832349,0.000832349,0.000832349
56,509.224,0.79327,0.87641,1.25447,0.77593,0.83083,0.90413,0.71834,1.08236,1.06776,1.71138,0.000826477,0.000826477,0.000826477
57,517.782,0.79131,0.9975,1.25507,0.75987,0.83261,0.8832,0.65598,1.04669,1.20654,1.61485,0.000820525,0.000820525,0.000820525
58,527.766,0.72577,0.94746,1.20498,0.82403,0.74106,0.88139,0.63982,1.2946,1.25888,1.89949,0.000814495,0.000814495,0.000814495
59,536.924,0.7981,0.91754,1.23575,0.87404,0.81299,0.906,0.77905,1.01506,0.76704,1.54804,0.000808389,0.000808389,0.000808389
60,545.843,0.73131,0.86156,1.19115,0.95071,0.818,0.92037,0.75571,1.06699,0.90487,1.65263,0.000802208,0.000802208,0.000802208
61,553.947,0.80367,0.93649,1.25624,0.90355,0.83153,0.88887,0.70885,1.2323,1.19043,1.76945,0.000795954,0.000795954,0.000795954
62,563.203,0.74347,0.78004,1.26048,0.78949,0.82872,0.8949,0.70022,1.42281,1.12871,1.90431,0.000789628,0.000789628,0.000789628
63,573.355,0.67542,0.78002,1.18481,0.57003,0.64983,0.73608,0.36558,2.19793,1.64823,2.75459,0.000783231,0.000783231,0.000783231
64,580.008,0.7199,0.748,1.15005,0.71821,0.6158,0.74305,0.40864,2.22769,1.57994,2.9128,0.000776766,0.000776766,0.000776766
65,587.89,0.57411,0.70294,1.08953,0.76332,0.84317,0.86187,0.59968,1.3567,1.13496,1.84914,0.000770234,0.000770234,0.000770234
66,596.643,0.66425,0.75246,1.19493,0.92806,0.80044,0.85969,0.72681,1.0887,0.87323,1.6641,0.000763637,0.000763637,0.000763637
67,604.762,0.65997,0.82161,1.12624,0.93647,0.79995,0.84259,0.72845,1.05224,0.82098,1.6502,0.000756976,0.000756976,0.000756976
68,619.444,0.67183,0.75251,1.21846,0.9529,0.79854,0.84146,0.73712,1.05146,0.785,1.60231,0.000750252,0.000750252,0.000750252
69,629.506,0.65715,0.72793,1.12427,0.91527,0.80303,0.84165,0.72911,1.07721,0.85479,1.51092,0.000743468,0.000743468,0.000743468
70,639.187,0.68255,0.88986,1.18317,0.85843,0.81061,0.83613,0.66515,1.19377,1.33986,1.52954,0.000736625,0.000736625,0.000736625
71,651.11,0.67063,0.71205,1.11938,0.84641,0.81061,0.81632,0.62099,1.40998,1.39921,1.76315,0.000729725,0.000729725,0.000729725
72,666.166,0.70082,0.77702,1.1378,0.89019,0.80233,0.85345,0.70171,1.17384,1.12617,1.56072,0.00072277,0.00072277,0.00072277
73,676.467,0.70375,0.71571,1.17624,0.87965,0.77041,0.85352,0.70936,1.02138,0.89758,1.42209,0.000715761,0.000715761,0.000715761
74,685.977,0.78646,0.85356,1.19438,0.89537,0.78137,0.84259,0.72275,0.94736,0.86012,1.28266,0.0007087,0.0007087,0.0007087
75,696.676,0.63401,0.74495,1.13434,0.59999,0.75098,0.74826,0.62118,1.26406,1.56889,1.42241,0.000701588,0.000701588,0.000701588
76,707.358,0.59381,0.58744,1.16814,0.64453,0.45455,0.61322,0.27359,2.8377,2.20145,3.8336,0.000694428,0.000694428,0.000694428
77,713.248,0.63837,0.68356,1.12505,0.53035,0.25804,0.3713,0.09951,3.25307,2.80445,4.70188,0.000687222,0.000687222,0.000687222
78,724.166,0.57776,0.65112,1.15079,0.05511,0.71429,0.24152,0.06591,3.30149,3.75983,4.77707,0.00067997,0.00067997,0.00067997
79,732.394,0.72494,0.8681,1.18997,0.06798,0.63636,0.15997,0.04861,3.34318,3.6522,4.82059,0.000672675,0.000672675,0.000672675
80,740.1,0.66436,0.72497,1.19667,0.60161,0.48882,0.62,0.1933,2.55146,2.62825,3.26698,0.000665339,0.000665339,0.000665339
81,746.901,0.62861,0.72987,1.08183,0.76282,0.81061,0.87013,0.7272,1.06533,1.05862,1.55937,0.000657963,0.000657963,0.000657963
82,756.473,0.59841,0.6551,1.0847,0.90475,0.81061,0.88953,0.77806,0.86273,0.77635,1.32851,0.00065055,0.00065055,0.00065055
83,765.861,0.63542,0.69873,1.09886,0.90494,0.81061,0.88712,0.74663,0.87942,0.74772,1.30326,0.000643101,0.000643101,0.000643101
84,774.903,0.55605,0.65204,1.06897,0.90231,0.81423,0.88698,0.74781,0.93087,0.72937,1.26274,0.000635617,0.000635617,0.000635617
85,782.801,0.5582,0.66173,1.10296,0.96492,0.80055,0.90042,0.75774,0.95356,0.73317,1.27762,0.000628101,0.000628101,0.000628101
86,793.32,0.54994,0.63931,1.06979,0.94602,0.804,0.89651,0.75877,0.90117,0.73512,1.2495,0.000620555,0.000620555,0.000620555
87,803.212,0.53303,0.63288,1.09975,0.92651,0.79391,0.89849,0.80351,0.77242,0.67958,1.17475,0.000612981,0.000612981,0.000612981
88,815.487,0.56574,0.71128,1.0849,0.92088,0.83488,0.93036,0.83351,0.67273,0.64952,1.04536,0.00060538,0.00060538,0.00060538
89,824.398,0.54691,0.56961,1.05723,0.93901,0.835,0.93946,0.80413,0.69623,0.67097,1.05855,0.000597754,0.000597754,0.000597754
90,832.771,0.5585,0.61853,1.04483,0.943,0.81838,0.93141,0.79505,0.81478,0.68471,1.15657,0.000590105,0.000590105,0.000590105
91,841.937,0.56287,0.65921,1.08259,0.81723,0.89865,0.94008,0.78421,0.89016,0.6886,1.19046,0.000582435,0.000582435,0.000582435
92,850.667,0.60206,0.71098,1.09345,0.85326,0.8743,0.92597,0.82978,0.70458,0.64951,0.98443,0.000574746,0.000574746,0.000574746
93,864.641,0.68992,0.76255,1.17833,0.80717,0.88839,0.92761,0.83433,0.60514,0.61258,0.8936,0.00056704,0.00056704,0.00056704
94,874.869,0.52197,0.62076,1.07318,0.96525,0.8048,0.93315,0.82943,0.66305,0.67521,0.94274,0.000559318,0.000559318,0.000559318
95,884.298,0.55373,0.55782,1.1166,0.96803,0.80035,0.93457,0.78013,0.81306,0.68049,1.1022,0.000551584,0.000551584,0.000551584
96,894.259,0.54767,0.59633,1.10828,0.84193,0.80237,0.87508,0.70424,1.07828,0.9964,1.42092,0.000543837,0.000543837,0.000543837
97,901.616,0.55998,0.66537,1.07485,0.55823,0.78793,0.81138,0.45458,2.1667,2.04907,2.70122,0.000536081,0.000536081,0.000536081
98,909.715,0.4847,0.56477,1.02967,0.56222,0.76912,0.71851,0.38564,2.25267,2.4575,2.62219,0.000528318,0.000528318,0.000528318
99,918.576,0.6063,0.70544,1.14791,0.55786,0.78744,0.70315,0.37705,2.23676,2.35694,2.57857,0.000520548,0.000520548,0.000520548
100,927.229,0.65794,0.73831,1.14016,0.55073,0.64372,0.71922,0.37687,2.07663,2.44096,2.31057,0.000512775,0.000512775,0.000512775
101,935.247,0.51519,0.61941,1.02132,0.45242,0.61797,0.67492,0.26139,2.49497,2.71045,2.94544,0.000505,0.000505,0.000505
102,944.305,0.49742,0.56635,1.04491,0.69084,0.89092,0.89156,0.71291,1.14206,1.19066,1.5273,0.000497225,0.000497225,0.000497225
103,954.881,0.58738,0.67017,1.12067,0.892,0.85411,0.92802,0.81087,0.76309,0.70684,1.06288,0.000489452,0.000489452,0.000489452
104,963.766,0.51091,0.54546,1.0638,0.87132,0.81694,0.92785,0.81587,0.78365,0.60295,1.0827,0.000481682,0.000481682,0.000481682
105,971.792,0.59947,0.6641,1.13176,0.95793,0.80159,0.93173,0.81156,0.78272,0.5931,1.06162,0.000473919,0.000473919,0.000473919
106,980.032,0.43821,0.49844,1.04964,0.95742,0.80245,0.93625,0.8044,0.74968,0.57949,1.00894,0.000466163,0.000466163,0.000466163
107,989.224,0.57835,0.67337,1.0743,0.95663,0.80315,0.94361,0.81001,0.72979,0.55858,0.99554,0.000458416,0.000458416,0.000458416
108,996.684,0.55074,0.64149,1.05535,0.95166,0.82343,0.94018,0.83003,0.66321,0.58377,0.95767,0.000450682,0.000450682,0.000450682
109,1005,0.43816,0.51669,1.03641,0.94778,0.85099,0.94248,0.82144,0.67,0.6028,0.97158,0.00044296,0.00044296,0.00044296
110,1016.09,0.4879,0.58328,1.01999,0.94106,0.85606,0.93842,0.82119,0.7048,0.66757,0.98806,0.000435254,0.000435254,0.000435254
111,1025.45,0.55916,0.64889,1.15156,0.94811,0.87879,0.94462,0.82086,0.72015,0.72975,0.99339,0.000427565,0.000427565,0.000427565
112,1037.24,0.5113,0.53645,1.05202,0.93766,0.87879,0.93535,0.83265,0.73106,0.81593,0.98806,0.000419895,0.000419895,0.000419895
113,1052.55,0.56246,0.58455,1.06715,0.96798,0.85128,0.92824,0.83368,0.7801,0.71836,0.99494,0.000412246,0.000412246,0.000412246
114,1062.58,0.50205,0.59252,1.05957,0.84486,0.88707,0.92855,0.82997,0.80785,0.62147,0.99486,0.00040462,0.00040462,0.00040462
115,1070.79,0.51186,0.5909,1.04513,0.82977,0.87694,0.92571,0.81997,0.7754,0.57983,0.96113,0.000397019,0.000397019,0.000397019
116,1081.01,0.60553,0.66414,1.08721,0.82306,0.86479,0.92297,0.81681,0.72064,0.71782,0.95686,0.000389445,0.000389445,0.000389445
117,1089.46,0.54257,0.6037,1.04141,0.81577,0.86337,0.92088,0.81087,0.78936,0.84663,1.01376,0.000381899,0.000381899,0.000381899
118,1101.15,0.59131,0.68915,1.11592,0.87394,0.85443,0.93134,0.80289,0.80549,0.91229,1.02231,0.000374383,0.000374383,0.000374383
119,1110.75,0.44368,0.55444,1.05109,0.95081,0.82656,0.93431,0.80472,0.77656,0.94741,0.99284,0.000366899,0.000366899,0.000366899
120,1125.59,0.47132,0.42903,1.0077,0.91086,0.84412,0.93387,0.81175,0.68841,0.84037,0.9339,0.00035945,0.00035945,0.00035945
121,1133.23,0.53864,0.56234,1.05947,0.90617,0.84491,0.92767,0.83112,0.69802,0.78151,0.96394,0.000352037,0.000352037,0.000352037
122,1145.85,0.55877,0.67114,1.05901,0.90991,0.84473,0.92207,0.825,0.73592,0.70737,0.98932,0.000344661,0.000344661,0.000344661
123,1155.8,0.52509,0.5828,1.10451,0.94484,0.8431,0.92843,0.83601,0.68261,0.65881,0.96708,0.000337325,0.000337325,0.000337325
124,1168.72,0.50747,0.54705,1.01915,0.96345,0.8208,0.92962,0.85403,0.5756,0.57522,0.92374,0.00033003,0.00033003,0.00033003
125,1178,0.5355,0.63304,1.08433,0.96146,0.81528,0.9313,0.86154,0.57694,0.54291,0.92813,0.000322778,0.000322778,0.000322778
126,1189.74,0.49327,0.56418,1.01766,0.96591,0.81646,0.94095,0.85171,0.6263,0.55181,0.9646,0.000315572,0.000315572,0.000315572
127,1202.18,0.49523,0.55397,1.03249,0.96447,0.81928,0.9407,0.84109,0.71445,0.55603,1.05231,0.000308412,0.000308412,0.000308412
128,1219.88,0.54241,0.54357,1.04571,0.96697,0.81135,0.9363,0.83413,0.73117,0.57444,1.07157,0.0003013,0.0003013,0.0003013
129,1228.81,0.46676,0.48961,1.04599,0.9668,0.81321,0.94074,0.84299,0.70244,0.57267,1.02706,0.000294239,0.000294239,0.000294239
130,1239.68,0.48233,0.47844,1.02263,0.97068,0.81294,0.94266,0.84418,0.64425,0.59591,0.97756,0.00028723,0.00028723,0.00028723
131,1251,0.45751,0.50102,0.99679,0.97255,0.81415,0.94186,0.84325,0.60664,0.59217,0.94668,0.000280275,0.000280275,0.000280275
132,1257.75,0.51167,0.55765,1.07306,0.80558,0.9287,0.95534,0.87348,0.58247,0.57383,0.90555,0.000273375,0.000273375,0.000273375
133,1266.83,0.58919,0.63222,1.0488,0.80736,0.93239,0.95511,0.85741,0.59167,0.58296,0.90535,0.000266532,0.000266532,0.000266532
134,1279.16,0.45184,0.50267,1.04869,0.79943,0.93519,0.95294,0.85465,0.62519,0.61598,0.91636,0.000259748,0.000259748,0.000259748
135,1291.46,0.43743,0.49251,0.98065,0.79059,0.94227,0.95883,0.86272,0.67745,0.65337,0.94319,0.000253024,0.000253024,0.000253024
136,1301.08,0.50611,0.53725,1.04955,0.97172,0.8302,0.95724,0.8655,0.68683,0.59204,0.95598,0.000246363,0.000246363,0.000246363
137,1314.65,0.45916,0.48999,1.0101,0.97061,0.8333,0.95967,0.86644,0.6406,0.58869,0.92154,0.000239766,0.000239766,0.000239766
138,1327.38,0.53419,0.62135,1.09472,0.96828,0.83784,0.95967,0.86879,0.58497,0.57546,0.88463,0.000233234,0.000233234,0.000233234
139,1336.33,0.39314,0.43368,0.98382,0.96957,0.8417,0.95923,0.87172,0.55611,0.55242,0.86747,0.000226769,0.000226769,0.000226769
140,1347.25,0.50626,0.55935,1.02593,0.96056,0.84089,0.96184,0.87527,0.53343,0.54546,0.85488,0.000220372,0.000220372,0.000220372
141,1356.96,0.38618,0.43674,0.9567,0.93451,0.83873,0.96089,0.8763,0.51768,0.53334,0.8477,0.000214046,0.000214046,0.000214046
142,1369.52,0.44929,0.47178,1.01013,0.85283,0.89981,0.96278,0.87872,0.50911,0.53494,0.84888,0.000207792,0.000207792,0.000207792
143,1379.99,0.48335,0.53444,0.98685,0.85757,0.8899,0.96023,0.87431,0.51798,0.56208,0.8543,0.000201611,0.000201611,0.000201611
144,1388.41,0.41333,0.4789,0.9451,0.88495,0.87836,0.96532,0.88202,0.56393,0.61506,0.86222,0.000195505,0.000195505,0.000195505
145,1394.08,0.43173,0.49649,0.99862,0.88762,0.87584,0.96772,0.88797,0.59172,0.63169,0.87003,0.000189475,0.000189475,0.000189475
146,1406.64,0.41591,0.54547,1.0009,0.87929,0.88002,0.96859,0.88266,0.60059,0.61889,0.8693,0.000183523,0.000183523,0.000183523
147,1421.4,0.40816,0.44642,0.99062,0.90171,0.87698,0.96422,0.88653,0.59968,0.59785,0.86615,0.000177651,0.000177651,0.000177651
148,1435.42,0.41058,0.4827,0.97987,0.89979,0.8828,0.96255,0.89033,0.56797,0.52947,0.85066,0.000171859,0.000171859,0.000171859
149,1443.61,0.49086,0.53204,1.07186,0.90499,0.88797,0.96171,0.8901,0.53441,0.49795,0.8413,0.000166149,0.000166149,0.000166149
150,1455.38,0.41236,0.47306,1.00059,0.83361,0.94319,0.96171,0.89026,0.52052,0.48239,0.83327,0.000160523,0.000160523,0.000160523
151,1466.25,0.41721,0.45422,1.00881,0.86146,0.93268,0.95869,0.88941,0.51,0.48511,0.8298,0.000154982,0.000154982,0.000154982
152,1475.9,0.38672,0.42518,0.99882,0.818,0.89615,0.94721,0.87981,0.49463,0.47365,0.82481,0.000149527,0.000149527,0.000149527
153,1484.46,0.40713,0.50261,0.98842,0.7863,0.91652,0.94559,0.86487,0.5071,0.47242,0.83004,0.000144161,0.000144161,0.000144161
154,1493.54,0.36156,0.39426,1.00231,0.79057,0.91516,0.94721,0.86537,0.52631,0.4705,0.83838,0.000138883,0.000138883,0.000138883
155,1502.41,0.39107,0.43246,1.00205,0.85739,0.84796,0.94725,0.86133,0.52299,0.47856,0.83917,0.000133695,0.000133695,0.000133695
156,1512.35,0.46596,0.55925,1.02713,0.81225,0.91478,0.94892,0.87061,0.49469,0.48995,0.82935,0.000128599,0.000128599,0.000128599
157,1518.86,0.38899,0.41552,0.96654,0.82231,0.91667,0.95194,0.86978,0.47872,0.4937,0.82238,0.000123596,0.000123596,0.000123596
158,1530.08,0.43269,0.53189,0.99925,0.84781,0.92319,0.96383,0.87956,0.46118,0.48492,0.81478,0.000118687,0.000118687,0.000118687
159,1539.72,0.40956,0.50366,1.00519,0.86551,0.92117,0.96664,0.8882,0.44051,0.47296,0.80682,0.000113873,0.000113873,0.000113873
160,1548.05,0.45881,0.52385,1.00985,0.91047,0.89492,0.9724,0.89027,0.43556,0.44851,0.80177,0.000109156,0.000109156,0.000109156
161,1556.28,0.4114,0.47034,0.98914,0.93233,0.89999,0.97193,0.89433,0.44398,0.44234,0.80295,0.000104537,0.000104537,0.000104537
162,1566.46,0.30859,0.35164,0.91838,0.9161,0.9045,0.97742,0.9004,0.45352,0.44301,0.80369,0.000100016,0.000100016,0.000100016
163,1575.26,0.44117,0.49166,0.97808,0.92633,0.89408,0.97742,0.9096,0.45776,0.42962,0.80653,9.55951e-05,9.55951e-05,9.55951e-05
164,1586.99,0.37057,0.47349,0.95879,0.8997,0.88598,0.97892,0.91048,0.43437,0.40008,0.80226,9.12754e-05,9.12754e-05,9.12754e-05
165,1594.66,0.37372,0.47887,0.96186,0.89136,0.88363,0.97992,0.91514,0.41669,0.39348,0.79523,8.70577e-05,8.70577e-05,8.70577e-05
166,1603.8,0.36666,0.45016,0.99993,0.88286,0.88194,0.97992,0.92417,0.40221,0.39857,0.78705,8.29431e-05,8.29431e-05,8.29431e-05
167,1613.15,0.30964,0.37812,0.94945,0.89182,0.89663,0.98742,0.93701,0.38934,0.38701,0.78001,7.89327e-05,7.89327e-05,7.89327e-05
168,1623.34,0.39132,0.45144,1.00377,0.87849,0.89594,0.98442,0.93219,0.38332,0.36989,0.77721,7.50274e-05,7.50274e-05,7.50274e-05
169,1631.42,0.39448,0.50069,0.9666,0.82919,0.93897,0.98442,0.93368,0.3843,0.36762,0.77914,7.12282e-05,7.12282e-05,7.12282e-05
170,1641.1,0.45206,0.51386,0.96285,0.85331,0.93918,0.98442,0.92794,0.38814,0.37011,0.78176,6.7536e-05,6.7536e-05,6.7536e-05
171,1650.49,0.39773,0.44934,0.94672,0.85796,0.936,0.98442,0.92738,0.38982,0.37044,0.78173,6.39518e-05,6.39518e-05,6.39518e-05
172,1658.11,0.39386,0.41909,0.97034,0.86636,0.93636,0.98442,0.9261,0.38602,0.3596,0.78323,6.04763e-05,6.04763e-05,6.04763e-05
173,1667.92,0.447,0.51713,1.02104,0.86226,0.94612,0.98442,0.92386,0.38518,0.36235,0.78328,5.71106e-05,5.71106e-05,5.71106e-05
174,1679.08,0.36958,0.46215,1.01562,0.8712,0.94713,0.98442,0.92389,0.38842,0.36647,0.78538,5.38554e-05,5.38554e-05,5.38554e-05
175,1692.64,0.36013,0.46356,0.97167,0.87695,0.95004,0.98442,0.92481,0.3853,0.37295,0.78358,5.07115e-05,5.07115e-05,5.07115e-05
176,1701.58,0.40192,0.46534,0.97797,0.88102,0.9575,0.98442,0.92704,0.39111,0.38458,0.78816,4.76796e-05,4.76796e-05,4.76796e-05
177,1709.56,0.39989,0.46369,0.99586,0.88686,0.95483,0.98442,0.92415,0.39629,0.38989,0.7874,4.47606e-05,4.47606e-05,4.47606e-05
178,1720.93,0.39851,0.48363,1.02371,0.88738,0.96432,0.98542,0.92757,0.39407,0.39462,0.78617,4.19552e-05,4.19552e-05,4.19552e-05
179,1733.79,0.3768,0.44215,0.99064,0.87897,0.96287,0.98542,0.92757,0.39528,0.39929,0.7856,3.9264e-05,3.9264e-05,3.9264e-05
180,1746.66,0.37408,0.39288,0.9771,0.88615,0.96277,0.98542,0.929,0.39779,0.40791,0.78608,3.66877e-05,3.66877e-05,3.66877e-05
181,1754.88,0.46931,0.55584,1.00472,0.88679,0.96392,0.98542,0.929,0.40028,0.40389,0.7867,3.4227e-05,3.4227e-05,3.4227e-05
182,1764.93,0.30552,0.35445,0.93654,0.88783,0.95546,0.98442,0.92746,0.40239,0.40146,0.78629,3.18825e-05,3.18825e-05,3.18825e-05
183,1774.33,0.3631,0.41223,0.96552,0.88605,0.95564,0.98442,0.92688,0.4022,0.39945,0.78604,2.96546e-05,2.96546e-05,2.96546e-05
